UF;Código;Território;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2019;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2019;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2019;4 - Famílias do PBF com condicionalidades de saúde informada-01/2019;5 - Total de famílias com perfil saúde no município-01/2019;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2019;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2019;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2019;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2019;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2019;11 - Fator 2: Adesão ao SUAS-01/2019;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2019;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2019;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2019;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2019;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2019;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2019;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2019;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2019;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2019;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2019;22 - Teto de repasse do IGD-M-01/2019;23 - Valor repassado no mês-01/2019;24 - Motivo(s) que impede(m) o repasse-01/2019;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2018;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2018;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2018;4 - Famílias do PBF com condicionalidades de saúde informada-01/2018;5 - Total de famílias com perfil saúde no município-01/2018;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2018;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2018;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2018;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2018;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2018;11 - Fator 2: Adesão ao SUAS-01/2018;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2018;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2018;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2018;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2018;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2018;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2018;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2018;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2018;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2018;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2018;22 - Teto de repasse do IGD-M-01/2018;23 - Valor repassado no mês-01/2018;24 - Motivo(s) que impede(m) o repasse-01/2018;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2017;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2017;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2017;4 - Famílias do PBF com condicionalidades de saúde informada-01/2017;5 - Total de famílias com perfil saúde no município-01/2017;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2017;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2017;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2017;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2017;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2017;11 - Fator 2: Adesão ao SUAS-01/2017;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2017;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2017;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2017;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2017;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2017;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2017;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2017;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2017;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2017;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2017;22 - Teto de repasse do IGD-M-01/2017;23 - Valor repassado no mês-01/2017;24 - Motivo(s) que impede(m) o repasse-01/2017;1 - Crianças e adolescentes das famílias do PBF com frequência escolar informada-01/2016;2 - Total de crianças e adolescentes das famílias do PBF no município-01/2016;3 - TAFE - Taxa de Acompanhameto de Frequência Escolar ( item 1 / item 2 )-01/2016;4 - Famílias do PBF com condicionalidades de saúde informada-01/2016;5 - Total de famílias com perfil saúde no município-01/2016;6 - TAAS - Taxa de Acompanhamento de Agenda de Saúde ( item 4 / item 5 )-01/2016;7 - Atualizações de cadastros  - Perfil CadÚnico até 1/2 salário mínimo-01/2016;8 - Cadastros  de Famílias com Perfil CadÚnico até 1/2 salário mínimo-01/2016;9 - TAC - Taxa de Atualização Cadastral ( item 7 / item 8 )-01/2016;10 - Fator 1: Operação (  (TAFE+TAAS) / 2 +  TAC / 2)-01/2016;11 - Fator 2: Adesão ao SUAS-01/2016;12 - Fator 3: Comprovação de Gastos pelo FMAS-01/2016;13 - Fator 4: Aprovação da Comprovação de Gastos pelo CMAS-01/2016;14 - IGD-M ( Fator 1 x Fator 2 x Fator 3 x Fator 4 )-01/2016;15 - Estimativa total de famílias de baixa renda no município - perfil CadÚnico-01/2016;16 - Quantidade de famílias consideradas para cálculo do repasse-01/2016;17 - Valor Calculado sem Incentivos ( item 14 x R$ 3,25 x item 16 )-01/2016;18 - Incetivo 1 - Proporção de famílias em fase de suspenção em  acompanhamento Familiar-01/2016;19 - Incetivo 2 - Dados da gestão municipal no SIGPBF atualizados há menos de 1 ano-01/2016;20 - Valor Total de Incentivos ( item18 + item 19 )-01/2016;21 - Valor Calculado com Incetivos ( Item 17 + Item 20 )-01/2016;22 - Teto de repasse do IGD-M-01/2016;23 - Valor repassado no mês-01/2016;24 - Motivo(s) que impede(m) o repasse-01/2016
SP;355260;TABAPUÃ;443;472;0.93;355;437;0.81;855;930;0.91;0.89;1;1;1;0.89;547;547;1595.53;79.78;0;79.78;1675.31;1955.53;1675.31;;402;433;0.92;300;332;0.9;744;893;0.83;0.87;1;1;0;0;547;547;0;0;0;0;0;1955.53;0;Aprovação da Comprovação de Gastos pelo CMAS 2016;361;379;0.95;208;297;0.7;590;932;0.63;0.72;1;1;1;0.72;547;547;1297.22;0;64.86;64.86;1362.08;1955.53;1430;;434;465;0.93;346;384;0.90;558;1177;0.47;0.69;1;0;0;0;547;547;0;0;0;0;0;1955.53;0;ComprovaÃ§Ã£o de Gastos pelo FMAS 2013
AM;130406;TABATINGA;10710;11411;0.93;6560;7078;0.92;7806;9219;0.84;0.88;1;1;1;0.88;6641;6641;19202.62;0;960.13;960.13;20162.75;23741.58;20162.75;;10559;11363;0.92;6767;7326;0.92;8163;9677;0.84;0.88;1;1;1;0.88;6641;6641;19101.18;0;955.06;955.06;20056.24;23741.58;20056.24;;10174;11821;0.86;6140;6629;0.92;8344;9843;0.84;0.87;1;1;1;0.87;6641;6641;18790.38;0;939.52;939.52;19729.9;23741.58;19729.9;;10394;11429;0.90;6360;6762;0.94;8260;9598;0.86;0.89;1;1;1;0.89;6641;6641;19269.53;0;963.48;963.48;20233.01;23741.58;20233.01;
SP;355270;TABATINGA;493;515;0.95;502;545;0.92;715;899;0.79;0.86;1;1;0;0;1000;715;0;0;0;0;0;3575;0;AprovaÃ§Ã£o de Gastos pelo CMAS 2017;632;655;0.96;344;571;0.6;981;1167;0.84;0.81;1;1;1;0.81;1000;981;2589.5;70.63;129.48;200.11;2789.61;3575;2789.61;;610;638;0.95;243;476;0.51;1045;1308;0.79;0.76;1;1;1;0.76;1000;1000;2489.83;112.64;124.49;237.13;2726.96;3575;2726.96;;720;763;0.94;339;530;0.63;1058;1486;0.71;0.75;1;1;1;0.75;1000;1000;2443.35;4.52;0;4.52;2447.87;3575;2447.87;
PE;261460;TABIRA;4239;4392;0.96;4276;4618;0.92;5995;6481;0.92;0.93;1;1;1;0.93;5210;5210;15836.97;263.92;0;263.92;16100.89;18625.75;16100.89;;4275;4515;0.94;4027;4595;0.87;5473;6431;0.85;0.88;1;1;1;0.88;5210;5210;14922.61;373.07;0;373.07;15295.68;18625.75;15295.68;;4398;4732;0.92;3687;4352;0.84;5827;6520;0.89;0.89;1;1;1;0.89;5210;5210;15086.86;377.17;0;377.17;15464.03;18625.75;15464.03;;4150;4727;0.87;3779;4595;0.82;5824;6694;0.87;0.86;1;1;1;0.86;5210;5210;14563.64;0;728.18;728.18;15291.82;18625.75;15291.82;
SP;355280;TABOÃO DA SERRA;8990;9460;0.95;4119;7524;0.54;15223;18546;0.82;0.78;1;1;1;0.78;17405;15223;38827.78;210.06;0;210.06;39037.84;62222.88;39037.84;;9296;9902;0.93;3930;8164;0.48;15723;19833;0.79;0.75;1;1;1;0.75;17405;15723;38401.46;169.73;1920.07;2089.8;40491.26;62222.88;40491.26;;10517;11444;0.91;3613;7601;0.47;13937;20434;0.68;0.68;1;1;1;0.68;17405;13937;31235.6;132.91;0;132.91;31368.51;62222.88;31368.51;;9712;11193;0.86;4652;7596;0.61;11394;19557;0.58;0.66;1;1;1;0.66;17405;11394;24488.27;141.54;0;141.54;24629.81;62222.88;24629.81;
BA;293090;TABOCAS DO BREJO VELHO;1476;1537;0.96;1602;1652;0.96;2145;2408;0.89;0.92;1;1;1;0.92;2181;2145;6468.62;0;323.43;323.43;6792.05;7797.08;6792.05;;1597;1709;0.93;1697;1734;0.97;2086;2501;0.83;0.89;1;1;1;0.89;2181;2086;6070.36;0;303.52;303.52;6373.88;7797.08;6373.88;;2073;2118;0.97;1833;1857;0.98;2201;2565;0.85;0.92;1;1;1;0.92;2181;2181;6524.73;0;0;0;6524.73;7797.08;6524.73;;2004;2221;0.90;1854;1988;0.93;2220;2725;0.81;0.86;1;1;1;0.86;2181;2181;6139.13;0;0;0;6139.13;7797.08;6139.13;
RN;241380;TABOLEIRO GRANDE;257;265;0.96;257;290;0.88;446;494;0.9;0.91;1;1;1;0.91;467;446;1326.87;33.17;66.34;99.51;1426.38;1669.53;1430;;248;255;0.97;262;286;0.91;422;511;0.82;0.88;1;1;1;0.88;467;422;1213.91;0;0;0;1213.91;1669.53;1430;;290;302;0.96;318;338;0.94;423;513;0.82;0.88;1;1;1;0.88;467;423;1220.23;0;61.01;61.01;1281.24;1669.53;1430;;323;343;0.94;317;341;0.92;414;563;0.73;0.83;1;1;1;0.83;467;414;1124.17;0;0;0;1124.17;1669.53;1430;
MG;316790;TABULEIRO;263;272;0.96;208;241;0.86;416;483;0.86;0.88;1;1;1;0.88;473;416;1200.85;0;60.04;60.04;1260.89;1690.98;1430;;280;287;0.97;201;242;0.83;424;531;0.79;0.85;1;1;1;0.85;473;424;1172.4;0;0;0;1172.4;1690.98;1430;;323;349;0.92;219;248;0.88;390;584;0.66;0.78;1;1;1;0.78;473;390;996.38;0;0;0;996.38;1690.98;1430;;322;353;0.91;215;252;0.85;384;623;0.61;0.74;1;1;1;0.74;473;384;935.5;0;46.78;46.78;982.28;1690.98;1430;
CE;231310;TABULEIRO DO NORTE;2928;3041;0.96;2912;3152;0.92;4960;5761;0.86;0.9;1;1;1;0.9;4997;4960;14543.46;103.91;727.17;831.08;15374.54;17864.28;13837.08;;3030;3208;0.94;3223;3482;0.92;4926;5993;0.82;0.87;1;1;1;0.87;4997;4926;14064.35;200.91;703.22;904.13;14968.48;17864.28;14968.48;;3267;3421;0.95;3693;3979;0.92;4766;5955;0.8;0.87;1;1;1;0.87;4997;4766;13489.81;430.93;674.49;1105.42;14595.23;17864.28;14595.23;;3542;3775;0.93;3523;3799;0.92;4699;6182;0.76;0.84;1;1;1;0.84;4997;4699;12927.54;387.83;646.38;1034.21;13961.75;17864.28;13961.75;
PE;261470;TACAIMBÓ;1947;2071;0.94;2264;2272;0.99;3305;3687;0.89;0.93;1;1;1;0.93;2640;2640;7999.99;100;0;100;8099.99;9438;7289.99;;1949;2056;0.94;2012;2414;0.83;3308;3696;0.89;0.89;1;1;1;0.89;2640;2640;7661.08;0;383.05;383.05;8044.13;9438;8044.13;;1960;2198;0.89;1711;2054;0.83;3174;3643;0.87;0.86;1;1;1;0.86;2640;2640;7437.14;0;371.86;371.86;7809;9438;7809;;1988;2137;0.93;1850;2204;0.83;2840;3549;0.8;0.84;1;1;1;0.84;2640;2640;7228.65;0;0;0;7228.65;9438;7228.65;
PE;261480;TACARATU;3197;3264;0.97;2492;2827;0.88;3647;4182;0.87;0.9;1;1;1;0.9;4108;3647;10682.88;0;534.14;534.14;11217.02;14686.1;11217.02;;3292;3369;0.97;1861;2282;0.81;3240;3893;0.83;0.86;1;1;1;0.86;4108;3240;9101.08;0;455.05;455.05;9556.13;14686.1;9556.13;;3341;3544;0.94;2000;2386;0.83;2882;3403;0.84;0.86;1;1;1;0.86;4108;2882;8136.68;0;406.83;406.83;8543.51;14686.1;8543.51;;3424;3619;0.94;1919;2384;0.80;2488;3313;0.75;0.81;1;1;1;0.81;4108;2488;6576.34;0;328.82;328.82;6905.16;14686.1;6905.16;
SP;355290;TACIBA;256;281;0.91;255;266;0.95;524;581;0.9;0.91;1;1;1;0.91;490;490;1462.55;0;0;0;1462.55;1751.75;1462.55;;231;248;0.93;201;220;0.91;505;601;0.84;0.88;1;1;1;0.88;490;490;1403.63;0;70.18;70.18;1473.81;1751.75;1473.81;;288;294;0.97;223;247;0.9;530;647;0.81;0.88;1;1;1;0.88;490;490;1401.72;0;0;0;1401.72;1751.75;1430;;274;279;0.98;239;253;0.94;485;715;0.67;0.82;1;1;1;0.82;490;485;1293.94;0;0;0;1293.94;1751.75;1430;
PB;251640;TACIMA;1028;1090;0.94;1037;1159;0.89;1676;1845;0.9;0.91;1;1;1;0.91;1970;1676;4976.92;0;0;0;4976.92;7042.75;4976.92;;1100;1184;0.92;1095;1202;0.91;1671;1886;0.88;0.9;1;1;1;0.9;1970;1671;4903.97;0;245.2;245.2;5149.17;7042.75;5149.17;;1240;1343;0.92;1238;1238;1;1675;1949;0.85;0.91;1;1;1;0.91;1970;1675;4956.53;82.6;247.83;330.43;5286.96;7042.75;5286.96;;1203;1416;0.84;997;1210;0.82;1647;2146;0.76;0.8;1;1;1;0.8;1970;1647;4293.98;0;214.7;214.7;4508.68;7042.75;4508.68;
MS;500795;TACURU;1678;1739;0.96;803;1195;0.67;1810;1973;0.91;0.86;1;1;1;0.86;1612;1612;4546.93;0;0;0;4546.93;5762.9;4546.93;;1559;1753;0.88;944;1162;0.81;1567;1982;0.79;0.82;1;1;1;0.82;1612;1567;4179.62;0;208.98;208.98;4388.6;5762.9;4388.6;;1431;1874;0.76;776;1198;0.64;1427;1970;0.72;0.71;1;1;1;0.71;1612;1427;3315.99;165.8;165.8;331.6;3647.59;5762.9;3647.59;;1545;1851;0.83;1038;1236;0.83;1668;2096;0.79;0.81;1;1;1;0.81;1612;1612;4277.64;0;213.88;213.88;4491.52;5762.9;4491.52;
SP;355300;TAGUAÍ;390;418;0.93;418;447;0.93;844;926;0.91;0.92;1;1;1;0.92;671;671;2012.18;34.99;100.61;135.6;2147.78;2398.83;2147.78;;403;421;0.95;357;379;0.94;880;1031;0.85;0.9;1;1;1;0.9;671;671;1966.16;15.73;98.31;114.04;2080.2;2398.83;2080.2;;409;438;0.93;298;350;0.85;786;1007;0.78;0.83;1;1;1;0.83;671;671;1824.42;30.4;91.22;121.62;1946.04;2398.83;1946.04;;503;533;0.94;309;353;0.87;736;903;0.81;0.86;1;1;1;0.86;671;671;1880.46;44.25;0;44.25;1924.71;2398.83;1924.71;
TO;172090;TAGUATINGA;1822;1978;0.92;1959;2095;0.93;2674;3033;0.88;0.9;1;1;1;0.9;2624;2624;7716.99;0;385.85;385.85;8102.84;9380.8;7292.55;;2100;2314;0.9;1805;2136;0.84;2808;3190;0.88;0.87;1;1;0;0;2624;2624;0;0;0;0;0;9380.8;0;Aprovação da Comprovação de Gastos pelo CMAS 2016;2315;2517;0.91;1568;1909;0.82;2769;3113;0.88;0.88;1;1;0;0;2624;2624;0;0;0;0;0;9380.8;0;Aprovação da Comprovação de Gastos pelo CMAS 2015;2176;2320;0.93;1317;1581;0.83;2454;2800;0.87;0.88;1;1;0;0;2624;2454;0;0;0;0;0;9380.8;0;AprovaÃ§Ã£o da ComprovaÃ§Ã£o de Gastos pelo CMAS 2013
SP;355310;TAIAÇU;458;468;0.97;99;308;0.32;657;739;0.88;0.76;1;1;0;0;423;423;0;0;0;0;0;1512.23;0;AprovaÃ§Ã£o de Gastos pelo CMAS 2017;450;477;0.94;139;329;0.42;664;770;0.86;0.77;1;1;1;0.77;423;423;1062.13;0;53.11;53.11;1115.24;1512.23;1430;;380;402;0.94;172;235;0.73;609;772;0.78;0.81;1;1;1;0.81;423;423;1118.77;0;55.94;55.94;1174.71;1512.23;1430;;327;359;0.91;114;225;0.50;533;818;0.65;0.68;1;1;1;0.68;423;423;935.1;0;46.76;46.76;981.86;1512.23;1430;
PA;150795;TAILÂNDIA;11477;12059;0.95;5774;8192;0.7;10481;12113;0.86;0.84;1;0;0;0;12115;10481;0;0;0;0;0;43311.13;0;ComprovaÃ§Ã£o de Gastos pelo FMAS 2017;11568;12464;0.92;6214;8678;0.71;10673;12977;0.82;0.82;1;1;1;0.82;12115;10673;28523.33;300.21;1426.17;1726.38;30249.71;43311.13;30249.71;;12842;13758;0.93;6350;9166;0.69;10327;13442;0.76;0.79;1;0;0;0;12115;10327;0;0;0;0;0;43311.13;0;Comprovação de Gastos pelo FMAS 2015;11372;13806;0.82;6950;9319;0.74;10856;13668;0.79;0.78;1;1;1;0.78;12115;10856;27855.14;139.28;1392.76;1532.04;29387.18;43311.13;29387.18;
SC;421780;TAIÓ;291;301;0.96;129;182;0.7;429;492;0.87;0.85;1;1;1;0.85;701;429;1191.94;0;59.6;59.6;1251.54;2506.08;1430;;326;355;0.91;213;239;0.89;453;610;0.74;0.82;1;1;1;0.82;701;453;1212.69;0;60.63;60.63;1273.32;2506.08;1430;;442;484;0.91;202;289;0.69;440;731;0.6;0.7;1;1;1;0.7;701;440;1006.72;0;50.34;50.34;1057.06;2506.08;1430;;534;580;0.92;262;323;0.81;505;999;0.5;0.68;1;1;1;0.68;701;505;1125.41;0;56.27;56.27;1181.68;2506.08;0;
MG;316800;TAIOBEIRAS;2444;2729;0.89;2259;2647;0.85;4193;4644;0.9;0.88;1;1;1;0.88;4695;4193;12110.54;201.82;605.53;807.35;12917.89;16784.63;9042.52;;2596;2803;0.92;2204;2568;0.85;3608;4461;0.8;0.85;1;1;1;0.85;4695;3608;9972.96;387.85;498.65;886.5;10859.46;16784.63;10859.46;;2927;3186;0.91;2566;2934;0.87;3172;4316;0.73;0.81;1;1;1;0.81;4695;3172;8410.08;240.28;0;240.28;8650.36;16784.63;8650.36;;2929;3562;0.82;2725;3213;0.84;3196;4621;0.69;0.76;1;1;1;0.76;4695;3196;7929.44;241.77;0;241.77;8171.21;16784.63;8171.21;
TO;172093;TAIPAS DO TOCANTINS;256;256;1;164;186;0.88;298;359;0.83;0.88;1;1;1;0.88;369;298;857.61;0;0;0;857.61;1430;1430;;247;249;0.99;203;238;0.85;301;366;0.82;0.87;1;1;1;0.87;369;301;853.43;24.38;42.67;67.05;920.48;1430;1430;;328;329;0.99;246;269;0.91;341;422;0.8;0.88;1;1;1;0.88;369;341;977.37;24.43;0;24.43;1001.8;1319.18;1430;;383;390;0.98;245;272;0.90;328;468;0.7;0.82;1;1;1;0.82;369;328;875.4;0;43.77;43.77;919.17;1319.18;1430;
RN;241390;TAIPU;2025;2063;0.98;1418;1645;0.86;1971;2436;0.8;0.86;1;1;1;0.86;2113;1971;5544.18;0;277.21;277.21;5821.39;7553.98;5821.39;;2079;2140;0.97;1496;1710;0.87;1843;2415;0.76;0.84;1;1;1;0.84;2113;1843;5050.56;0;252.53;252.53;5303.09;7553.98;5303.09;;2243;2267;0.98;1361;1769;0.76;1768;2512;0.7;0.79;1;1;1;0.79;2113;1768;4548.53;0;227.43;227.43;4775.96;7553.98;4775.96;;2243;2290;0.97;1520;1733;0.87;1675;2563;0.65;0.79;1;1;1;0.79;2113;1675;4305.46;0;0;0;4305.46;7553.98;4305.46;
SP;355320;TAIÚVA;144;148;0.97;159;173;0.91;293;369;0.79;0.87;1;1;1;0.87;316;293;828.46;0;0;0;828.46;1430;1430;;140;146;0.95;123;159;0.77;334;428;0.78;0.82;1;1;1;0.82;316;316;845.53;0;42.28;42.28;887.81;1430;1430;;149;164;0.9;152;176;0.86;320;457;0.7;0.79;1;1;1;0.79;316;316;814.51;3.13;0;3.13;817.64;1129.7;1430;;167;184;0.90;109;144;0.75;278;514;0.54;0.68;1;1;1;0.68;316;278;620.34;0;0;0;620.34;1129.7;0;
TO;172097;TALISMÃ;193;201;0.96;201;219;0.91;336;415;0.8;0.87;1;1;1;0.87;385;336;954.74;0;47.74;47.74;1002.48;1430;1430;;230;234;0.98;181;200;0.9;399;475;0.84;0.89;1;1;1;0.89;385;385;1116.12;0;55.81;55.81;1171.93;1430;1430;;269;293;0.91;255;261;0.97;370;482;0.76;0.85;1;1;1;0.85;385;370;1031.26;0;0;0;1031.26;1376.38;1430;;288;300;0.96;229;257;0.89;368;530;0.69;0.8;1;0;0;0;385;368;0;0;0;0;0;1376.38;0;ComprovaÃ§Ã£o de Gastos pelo FMAS 2013
PE;261485;TAMANDARÉ;2960;3142;0.94;2580;2791;0.92;3643;4214;0.86;0.89;1;1;1;0.89;3633;3633;10613.54;88.46;530.68;619.14;11232.68;12987.98;11232.68;;3143;3361;0.93;2283;2567;0.88;3517;4342;0.81;0.86;1;1;1;0.86;3633;3517;9842.59;0;0;0;9842.59;12987.98;9842.59;;3214;3466;0.92;2171;2613;0.83;3490;4318;0.8;0.84;1;1;1;0.84;3633;3490;9568.53;191.37;0;191.37;9759.9;12987.98;9759.9;;3274;3624;0.90;2273;2718;0.83;3504;4497;0.77;0.82;1;1;1;0.82;3633;3504;9389.41;187.79;0;187.79;9577.2;12987.98;9577.2;
PR;412667;TAMARANA;777;854;0.9;355;470;0.75;1114;1246;0.89;0.86;1;1;1;0.86;1770;1114;3125.58;78.14;156.28;234.42;3360;6327.75;1680;;827;847;0.97;459;485;0.94;1061;1268;0.83;0.89;1;1;1;0.89;1770;1061;3100.32;107.32;155.02;262.34;3362.66;6327.75;3362.66;;998;1030;0.96;426;457;0.93;995;1270;0.78;0.86;1;1;1;0.86;1770;995;2803.66;105.14;140.18;245.32;3048.98;6327.75;3048.98;;985;1029;0.95;421;449;0.93;949;1287;0.73;0.84;1;1;1;0.84;1770;949;2598.17;112.97;129.91;242.88;2841.05;6327.75;2841.05;
SP;355330;TAMBAÚ;911;965;0.94;649;748;0.86;1428;1589;0.89;0.9;1;1;1;0.9;1442;1428;4187.57;18.22;209.38;227.6;4415.17;5155.15;4415.17;;831;855;0.97;495;633;0.78;1113;1443;0.77;0.82;1;1;1;0.82;1442;1113;2980.98;26.31;149.05;175.36;3156.34;5155.15;3156.34;;770;802;0.96;412;521;0.79;961;1302;0.73;0.8;1;1;1;0.8;1442;961;2519.84;25.2;125.99;151.19;2671.03;5155.15;2671.03;;745;773;0.96;276;373;0.73;945;1253;0.75;0.8;1;0;0;0;1442;945;0;0;0;0;0;5155.15;0;ComprovaÃ§Ã£o de Gastos pelo FMAS 2013
PR;412670;TAMBOARA;184;186;0.98;111;149;0.74;475;497;0.95;0.91;1;1;1;0.91;361;361;1069.3;8.91;0;8.91;1078.21;1430;1430;;152;158;0.96;99;121;0.81;368;430;0.85;0.87;1;1;1;0.87;361;361;1024.25;0;51.21;51.21;1075.46;1430;1430;;157;168;0.93;109;129;0.84;278;400;0.69;0.79;1;1;1;0.79;361;278;715.93;0;0;0;715.93;1290.58;1430;;161;175;0.92;124;131;0.94;280;390;0.71;0.82;1;1;1;0.82;361;280;751.3;0;0;0;751.3;1290.58;1430;
CE;231320;TAMBORIL;3981;3984;0.99;2630;3758;0.69;5583;5998;0.93;0.89;1;1;1;0.89;5096;5096;14743.49;0;737.17;737.17;15480.66;18218.2;15480.66;;3791;4006;0.94;2891;3658;0.79;5390;5812;0.92;0.89;1;1;1;0.89;5096;5096;14871.02;247.83;743.55;991.38;15862.4;18218.2;15862.4;;4022;4182;0.96;2475;3664;0.67;4924;5693;0.86;0.84;1;1;1;0.84;5096;4924;13471.33;0;0;0;13471.33;18218.2;13471.33;;4223;4456;0.94;2764;3778;0.73;5261;5947;0.88;0.86;1;1;1;0.86;5096;5096;14278.1;194.68;713.91;908.59;15186.69;18218.2;15186.69;
PI;221095;TAMBORIL DO PIAUÍ;366;394;0.92;384;402;0.95;687;746;0.92;0.93;1;1;1;0.93;568;568;1719.55;0;0;0;1719.55;2030.6;1719.55;;369;409;0.9;412;430;0.95;695;767;0.9;0.91;1;1;1;0.91;568;568;1694.81;0;0;0;1694.81;2030.6;1694.81;;431;469;0.91;357;420;0.85;680;831;0.81;0.85;1;1;1;0.85;568;568;1571.68;0;0;0;1571.68;2030.6;1571.68;;429;490;0.87;408;456;0.89;727;856;0.84;0.86;1;1;1;0.86;568;568;1600.85;0;0;0;1600.85;2030.6;1600.85;
SP;355340;TANABI;1314;1360;0.96;990;1398;0.7;2540;2743;0.92;0.88;1;1;1;0.88;1497;1497;4289.2;0;214.46;214.46;4503.66;5351.78;4503.66;;1151;1183;0.97;1000;1180;0.84;2100;2537;0.82;0.86;1;1;1;0.86;1497;1497;4227.9;0;211.4;211.4;4439.3;5351.78;4439.3;;896;926;0.96;704;838;0.84;1734;2306;0.75;0.82;1;1;1;0.82;1497;1497;4027.94;0;201.4;201.4;4229.34;5351.78;4229.34;;886;946;0.93;512;676;0.75;1527;2244;0.68;0.76;1;1;1;0.76;1497;1497;3716.08;0;185.8;185.8;3901.88;5351.78;3901.88;
RN;241400;TANGARÁ;2046;2115;0.96;890;1885;0.47;2768;3121;0.88;0.8;1;1;1;0.8;2646;2646;6907.98;182.85;345.4;528.25;7436.23;9459.45;7436.23;;2159;2203;0.98;1741;2013;0.86;2626;3223;0.81;0.86;1;1;0;0;2646;2626;0;0;0;0;0;9459.45;0;Aprovação da Comprovação de Gastos pelo CMAS 2016;2233;2296;0.97;1805;2125;0.84;2637;3327;0.79;0.85;1;1;1;0.85;2646;2637;7300.14;121.66;0;121.66;7421.8;9459.45;7421.8;;2327;2397;0.97;2182;2183;0.99;2714;3443;0.78;0.88;1;1;1;0.88;2646;2646;7625.18;0;0;0;7625.18;9459.45;7625.18;
